"ITTER107","Territorio","TIPO_DATO2","Tipo indice","MISURA1","Misura","TYPPURCH","Abitazioni compravendute","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2014-Q2","T2-2014",107.1,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2014-Q1","T1-2014",111.2,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2014-Q4","T4-2014",104,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2014-Q3","T3-2014",105.1,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2015-Q1","T1-2015",99.1,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2015-Q2","T2-2015",99.9,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2015-Q4","T4-2015",100.1,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2015-Q3","T3-2015",100.9,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2016-Q2","T2-2016",100.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2016-Q1","T1-2016",100.5,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2016-Q4","T4-2016",100.2,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2016-Q3","T3-2016",101.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2017-Q1","T1-2017",98.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2017-Q2","T2-2017",99.6,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2017-Q4","T4-2017",97.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2017-Q3","T3-2017",98,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2018-Q2","T2-2018",98,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2018-Q1","T1-2018",97.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2018-Q4","T4-2018",95,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2018-Q3","T3-2018",95.7,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2019-Q1","T1-2019",91.9,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2019-Q2","T2-2019",94.8,"r","dato aggiornato"
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2019-Q4","T4-2019",93.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2019-Q3","T3-2019",93,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2020-Q2","T2-2020",96.2,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2020-Q1","T1-2020",93.9,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2020-Q3","T3-2020",93.9,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2020-Q4","T4-2020",92.5,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2021-Q1","T1-2021",95.1,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2021-Q2","T2-2021",95.5,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2021-Q3","T3-2021",96.9,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2021-Q4","T4-2021",96.6,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2022-Q1","T1-2022",98.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2022-Q2","T2-2022",99.1,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2022-Q3","T3-2022",99.7,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","EXST_DW","H12 - abitazioni esistenti","2022-Q4","T4-2022",99.6,"p","dato provvisorio"
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2010-Q2","T2-2010",0.4,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2010-Q4","T4-2010",2.1,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2010-Q3","T3-2010",0.9,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2011-Q1","T1-2011",1.2,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2011-Q2","T2-2011",0.8,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2011-Q4","T4-2011",0.4,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2011-Q3","T3-2011",-0.1,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2012-Q2","T2-2012",2.4,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2012-Q1","T1-2012",1.4,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2012-Q4","T4-2012",0.3,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2012-Q3","T3-2012",-0.5,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2013-Q1","T1-2013",-0.5,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2013-Q2","T2-2013",-0.7,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2013-Q4","T4-2013",-1.4,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2013-Q3","T3-2013",0.4,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2014-Q2","T2-2014",0.6,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2014-Q1","T1-2014",0.1,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2014-Q4","T4-2014",-1.7,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2014-Q3","T3-2014",-0.2,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2015-Q1","T1-2015",-0.6,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2015-Q2","T2-2015",-0.4,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2015-Q4","T4-2015",-0.5,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2015-Q3","T3-2015",4.2,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2016-Q2","T2-2016",1.1,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2016-Q1","T1-2016",-1.6,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2016-Q4","T4-2016",1,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2016-Q3","T3-2016",1.8,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2017-Q1","T1-2017",0.2,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2017-Q2","T2-2017",-0.7,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2017-Q4","T4-2017",1.5,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2017-Q3","T3-2017",0.5,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2018-Q2","T2-2018",-0.2,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2018-Q1","T1-2018",0.8,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2018-Q4","T4-2018",3.2,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2018-Q3","T3-2018",-3.1,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2019-Q1","T1-2019",1.2,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2019-Q2","T2-2019",-0.7,"r","dato aggiornato"
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2019-Q4","T4-2019",0.9,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2019-Q3","T3-2019",0.3,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2020-Q2","T2-2020",0.9,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2020-Q1","T1-2020",1.4,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2020-Q3","T3-2020",-0.4,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2020-Q4","T4-2020",0.8,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2021-Q1","T1-2021",-0.8,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2021-Q2","T2-2021",1.5,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2021-Q3","T3-2021",2.5,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2021-Q4","T4-2021",1.2,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2022-Q1","T1-2022",3.1,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2022-Q2","T2-2022",8.4,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2022-Q3","T3-2022",-8.3,,
"ITFG","Mezzogiorno","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2022-Q4","T4-2022",0.8,"p","dato provvisorio"
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2010-Q2","T2-2010",118.8,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2010-Q1","T1-2010",117.4,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2010-Q4","T4-2010",119.5,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2010-Q3","T3-2010",119.7,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2011-Q1","T1-2011",117.2,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2011-Q2","T2-2011",119.3,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2011-Q4","T4-2011",119,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2011-Q3","T3-2011",119.1,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2012-Q2","T2-2012",116.9,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2012-Q1","T1-2012",118.7,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2012-Q4","T4-2012",113.6,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2012-Q3","T3-2012",114.8,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2013-Q1","T1-2013",110,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2013-Q2","T2-2013",109.5,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2013-Q4","T4-2013",107.2,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2013-Q3","T3-2013",108.4,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2014-Q2","T2-2014",104.9,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2014-Q1","T1-2014",106,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2014-Q4","T4-2014",102.4,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2014-Q3","T3-2014",103.8,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2015-Q1","T1-2015",99.4,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2015-Q2","T2-2015",99.8,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2015-Q4","T4-2015",99.7,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2015-Q3","T3-2015",101.1,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2016-Q2","T2-2016",100.5,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2016-Q1","T1-2016",99.5,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2016-Q4","T4-2016",100.3,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2016-Q3","T3-2016",100.5,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2017-Q1","T1-2017",99.3,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2017-Q2","T2-2017",99.5,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2017-Q4","T4-2017",99.5,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2017-Q3","T3-2017",99.6,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2018-Q2","T2-2018",100,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2018-Q1","T1-2018",98.8,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2018-Q4","T4-2018",99.2,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2018-Q3","T3-2018",99.5,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2019-Q1","T1-2019",98.9,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2019-Q2","T2-2019",100.2,"r","dato aggiornato"
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2019-Q4","T4-2019",101.2,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2019-Q3","T3-2019",101.1,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2020-Q2","T2-2020",105.5,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2020-Q1","T1-2020",102,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2020-Q3","T3-2020",103.3,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2020-Q4","T4-2020",102.8,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2021-Q1","T1-2021",103.8,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2021-Q2","T2-2021",105.6,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2021-Q3","T3-2021",107.4,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2021-Q4","T4-2021",107.3,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2022-Q1","T1-2022",108.8,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2022-Q2","T2-2022",111.4,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2022-Q3","T3-2022",111.3,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2022-Q4","T4-2022",111,"p","dato provvisorio"
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","EXST_DW","H12 - abitazioni esistenti","2011-Q1","T1-2011",-1.9,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","EXST_DW","H12 - abitazioni esistenti","2011-Q2","T2-2011",-1.3,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","EXST_DW","H12 - abitazioni esistenti","2011-Q4","T4-2011",-1.9,,
"ITC","Nord-ovest","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","7","variazioni percentuali tendenziali","EXST_DW","H12 - abitazioni esistenti","2011-Q3","T3-2011",-2.1,,
